drug,date,forecast,ci_lower,ci_upper
Rivaroxaban,2030-04-01,9.291255630807212,5.150604670509924,13.4319065911045
Rivaroxaban,2030-05-01,9.291255630807212,5.124918902818561,13.457592358795864
Rivaroxaban,2030-06-01,9.291255630807212,5.099390522414112,13.483120739200313
Rivaroxaban,2030-07-01,9.291255630807212,5.074016671139426,13.508494590475
Rivaroxaban,2030-08-01,9.291255630807212,5.048794576311113,13.533716685303311
Rivaroxaban,2030-09-01,9.291255630807212,5.023721547183219,13.558789714431207
Rivaroxaban,2030-10-01,9.291255630807212,4.9987949715968325,13.583716290017591
Rivaroxaban,2030-11-01,9.291255630807212,4.974012312803798,13.608498948810627
Rivaroxaban,2030-12-01,9.291255630807212,4.949371106453593,13.63314015516083
Tinzaparin,2023-01-01,3.167666845106141,-150253403.3525654,150253409.6878991
Tinzaparin,2023-02-01,3.4930504461299496,-179188635.1116746,179188642.09777552
Tinzaparin,2023-03-01,3.3760573747502893,-207450403.00490984,207450409.75702462
Tinzaparin,2023-04-01,3.3254303106272682,-207450403.05553693,207450409.70639753
Tinzaparin,2023-05-01,3.394297537075502,-207450402.9866697,207450409.77526477
Tinzaparin,2023-06-01,3.418172124250901,-207450402.9627951,207450409.79913935
Tinzaparin,2023-07-01,3.257326224450662,-207450403.123641,207450409.63829345
Tinzaparin,2023-08-01,2.9055663867758743,-207450403.47540084,207450409.28653362
Tinzaparin,2023-09-01,3.3121147495006045,-207450403.06885248,207450409.69308197
Tinzaparin,2023-10-01,3.067326224450667,-207450403.313641,207450409.44829345
Tinzaparin,2023-11-01,3.453383599200966,-207450402.92758363,207450409.83435082
Tinzaparin,2023-12-01,3.2985950741510326,-207450403.08237216,207450409.6795623
Tinzaparin,2024-01-01,3.18912070382058,-235327795.6924081,235327802.07064953
Tinzaparin,2024-02-01,3.500072792375403,-246152527.98062748,246152534.9807731
Tinzaparin,2024-03-01,3.3692675069615166,-258002855.5137901,258002862.2523251
Tinzaparin,2024-04-01,3.2745063022114467,-258002855.6085513,258002862.1575639
Tinzaparin,2024-05-01,3.382754761834586,-258002855.50030282,258002862.26581237
Tinzaparin,2024-06-01,3.397802520884574,-258002855.48525506,258002862.28086013
Tinzaparin,2024-07-01,3.2423885153153553,-258002855.64066908,258002862.1254461
Tinzaparin,2024-08-01,2.885875770188424,-258002855.99718183,258002861.76893336
Tinzaparin,2024-09-01,3.2985350139230523,-258002855.58452258,258002862.1815926
Tinzaparin,2024-10-01,3.052388515315359,-258002855.83066908,258002861.9354461
Tinzaparin,2024-11-01,3.4316560222768824,-258002855.45140156,258002862.31471363
Tinzaparin,2024-12-01,3.2755095236691925,-258002855.60754806,258002862.15856713
Tinzaparin,2025-01-01,3.183530391456959,-285096420.6234268,285096426.9904876
Tinzaparin,2025-02-01,3.4982429532979618,-295792137.13188994,295792144.1283759
Tinzaparin,2025-03-01,3.3710367682562867,-307595489.1748226,307595495.91689616
Tinzaparin,2025-04-01,3.2877757619222314,-307595489.25808364,307595495.83363515
Tinzaparin,2025-05-01,3.385762506035696,-307595489.1600969,307595495.9316219
Tinzaparin,2025-06-01,3.4031103047688873,-307595489.1427491,307595495.9489697
Tinzaparin,2025-07-01,3.246280890163852,-307595489.2995785,307595495.7921403
Tinzaparin,2025-08-01,2.8910066279432605,-307595489.65485275,307595495.43686604
Tinzaparin,2025-09-01,3.302073536512595,-307595489.24378586,307595495.84793293
Tinzaparin,2025-10-01,3.0562808901638556,-307595489.4895785,307595495.6021403
Tinzaparin,2025-11-01,3.43731765842015,-307595489.1085417,307595495.98317707
Tinzaparin,2025-12-01,3.2815250120714152,-307595489.2643344,307595495.8273844
Tinzaparin,2026-01-01,3.18498708009926,-329684103.42220837,329684109.7921825
Tinzaparin,2026-02-01,3.498719761323698,-338578341.48249996,338578348.47993946
Tinzaparin,2026-03-01,3.3705757452103966,-348494694.0277706,348494700.76892203
Tinzaparin,2026-04-01,3.2843180890780523,-348494694.1140282,348494700.6826644
Tinzaparin,2026-05-01,3.3849787668576825,-348494694.01336753,348494700.7833251
Tinzaparin,2026-06-01,3.4017272356312156,-348494693.99661905,348494700.80007356
Tinzaparin,2026-07-01,3.245266639462893,-348494694.1530797,348494700.6436129
Tinzaparin,2026-08-01,2.8896696611101778,-348494694.50867665,348494700.28801596
Tinzaparin,2026-09-01,3.3011514904208137,-348494694.0971948,348494700.6994978
Tinzaparin,2026-10-01,3.0552666394628964,-348494694.3430797,348494700.4536129
Tinzaparin,2026-11-01,3.4358423846733004,-348494693.9625039,348494700.8341887
Tinzaparin,2026-12-01,3.2799575337153875,-348494694.1183888,348494700.67830384
Tinzaparin,2027-01-01,3.1846075052807907,-368361271.1729105,368361277.5421255
Tinzaparin,2027-02-01,3.4985955176695924,-376435011.39674854,376435018.3939396
Tinzaparin,2027-03-01,3.3706958757131495,-385481992.157972,385481998.89936376
Tinzaparin,2027-04-01,3.285219067848699,-385481992.2434488,385481998.81388694
Tinzaparin,2027-05-01,3.3851829887123626,-385481992.1434849,385481998.91385084
Tinzaparin,2027-06-01,3.4020876271394744,-385481992.12658024,385481998.9307555
Tinzaparin,2027-07-01,3.245530926568949,-385481992.28313696,385481998.7741988
Tinzaparin,2027-08-01,2.890018039568161,-385481992.6386498,385481998.4186859
Tinzaparin,2027-09-01,3.3013917514263196,-385481992.2272761,385481998.83005965
Tinzaparin,2027-10-01,3.0555309265689528,-385481992.47313696,385481998.5841988
Tinzaparin,2027-11-01,3.4362268022821096,-385481992.0924411,385481998.96489465
Tinzaparin,2027-12-01,3.2803659774247476,-385481992.24830186,385481998.8090339
Tinzaparin,2028-01-01,3.1847064125136972,-403478366.5655392,403478372.93495196
Tinzaparin,2028-02-01,3.498627892304146,-410840488.904648,410840495.9019038
Tinzaparin,2028-03-01,3.3706645728578577,-419120650.7431055,419120657.48443466
Tinzaparin,2028-04-01,3.2849842964340112,-419120650.8287858,419120657.39875436
Tinzaparin,2028-05-01,3.3851297738583668,-419120650.7286403,419120657.4988998
Tinzaparin,2028-06-01,3.4019937185735993,-419120650.7117764,419120657.51576376
Tinzaparin,2028-07-01,3.2454620602873074,-419120650.868308,419120657.3592321
Tinzaparin,2028-08-01,2.889927261287815,-419120651.2238428,419120657.00369734
Tinzaparin,2028-09-01,3.301329145715736,-419120650.81244093,419120657.4150992
Tinzaparin,2028-10-01,3.055462060287311,-419120651.058308,419120657.16923213
Tinzaparin,2028-11-01,3.436126633145176,-419120650.6776434,419120657.5498967
Tinzaparin,2028-12-01,3.2802595477167555,-419120650.8335105,419120657.3940296
Tinzaparin,2029-01-01,3.1846806398853635,-435742764.600731,435742770.9700923
Tinzaparin,2029-02-01,3.4986194563242963,-442573842.00817984,442573849.0054187
Tinzaparin,2029-03-01,3.3706727295601686,-450276853.1204432,450276859.86178863
Tinzaparin,2029-04-01,3.285045471701343,-450276853.2060705,450276859.7761614
Tinzaparin,2029-05-01,3.3851436402522954,-450276853.1059723,450276859.87625957
Tinzaparin,2029-06-01,3.402018188680532,-450276853.08909774,450276859.8931341
Tinzaparin,2029-07-01,3.2454800050323915,-450276853.2456359,450276859.7365959
Tinzaparin,2029-08-01,2.889950915724517,-450276853.601165,450276859.38106686
Tinzaparin,2029-09-01,3.3013454591203577,-450276853.18977046,450276859.7924614
Tinzaparin,2029-10-01,3.055480005032395,-450276853.4356359,450276859.54659593
Tinzaparin,2029-11-01,3.436152734592571,-450276853.0549632,450276859.9272687
Tinzaparin,2029-12-01,3.280287280504613,-450276853.21082866,450276859.7714032
Tinzaparin,2030-01-01,3.1846873555557114,-465785315.1191148,465785321.48848957
Tinzaparin,2030-02-01,3.4986216545191797,-472180659.1050874,472180666.1023307
Tinzaparin,2030-03-01,3.3706706041376804,-479406716.184838,479406722.92617923
Tinzaparin,2030-04-01,3.28502953103268,-479406716.2704791,479406722.84053814
Tinzaparin,2030-05-01,3.385140027034065,-479406716.1703686,479406722.9406486
Tinzaparin,2030-06-01,3.402011812413067,-479406716.1534968,479406722.9575204
Tinzaparin,2030-07-01,3.245475329102917,-479406716.31003326,479406722.80098397
Tinzaparin,2030-08-01,2.8899447519993005,-479406716.6655639,479406722.44545335
Tinzaparin,2030-09-01,3.301341208275381,-479406716.2541674,479406722.85684985
Tinzaparin,2030-10-01,3.0554753291029204,-479406716.50003326,479406722.61098397
Tinzaparin,2030-11-01,3.436145933240608,-479406716.11936265,479406722.9916546
Tinzaparin,2030-12-01,3.280280054068152,-479406716.27522856,479406722.83578867
Warfarin,2023-01-01,0.03912948857453756,0.021717406870133602,0.05654157027894152
Warfarin,2023-02-01,0.03827792190262163,0.013919993783569548,0.06263585002167371
Warfarin,2023-03-01,0.03744488769364185,0.007933090811251202,0.06695668457603249
Warfarin,2023-04-01,0.03662998262958002,0.002916026883324249,0.07034393837583579
Warfarin,2023-05-01,0.03583281216974151,-0.001461654252034282,0.0731272785915173
Warfarin,2023-06-01,0.03505299035973627,-0.005371975129469027,0.07547795584894157
Warfarin,2023-07-01,0.034290139644616885,-0.00891870062761066,0.07749897991684443
Warfarin,2023-08-01,0.03354389068608334,-0.01217050862983543,0.07925829000200212
Warfarin,2023-09-01,0.03281388218366587,-0.015175873519650378,0.08080363788698211
Warfarin,2023-10-01,0.032099760699799376,-0.017970668481176955,0.08217018988077571
Warfarin,2023-11-01,0.03140118048870474,-0.02058242425007449,0.08338478522748397
Warfarin,2023-12-01,0.03071780332899409,-0.02303288660291076,0.08446849326089895
Warfarin,2024-01-01,0.03004929835991915,-0.02533963810777737,0.08543823482761567
Warfarin,2024-02-01,0.029395341921183163,-0.027517172620687397,0.08630785646305372
Warfarin,2024-03-01,0.028755617396239035,-0.029577633410210174,0.08708886820268824
Warfarin,2024-04-01,0.02812981505899772,-0.031531335838422984,0.08779096595641842
Warfarin,2024-05-01,0.027517631923872642,-0.0333871471792927,0.08842241102703799
Warfarin,2024-06-01,0.02691877159908761,-0.03515276885125325,0.08899031204942846
Warfarin,2024-07-01,0.026332944143177116,-0.0368349502582318,0.08950083854458604
Warfarin,2024-08-01,0.025759865924609614,-0.03843965361175489,0.08995938546097412
Warfarin,2024-09-01,0.02519925948446578,-0.039972182916940636,0.0903707018858722
Warfarin,2024-10-01,0.024650853402105273,-0.04143728629486549,0.09073899309907604
Warfarin,2024-11-01,0.024114382163756963,-0.0428392381511409,0.09106800247865482
Warfarin,2024-12-01,0.023589586033969007,-0.04418190589360818,0.09136107796154619
Warfarin,2025-01-01,0.023076210929856525,-0.04546880465153967,0.09162122651125272
Warfarin,2025-02-01,0.02257400829808599,-0.04670314256780807,0.09185115916398005
Warfarin,2025-03-01,0.022082734994536793,-0.04788785860484693,0.09205332859392051
Warfarin,2025-04-01,0.021602153166581702,-0.04902565434708815,0.09222996068025156
Warfarin,2025-05-01,0.021132030137929227,-0.050119020945231886,0.09238308122109035
Warfarin,2025-06-01,0.020672138295972125,-0.05117026209623693,0.09251453868818119
Warfarin,2025-07-01,0.02022225498158754,-0.05218151376330708,0.09262602372648217
Warfarin,2025-08-01,0.01978216238133537,-0.05315476119565879,0.09271908595832953
Warfarin,2025-09-01,0.019351647422002724,-0.05409185369666451,0.09279514854066996
Warfarin,2025-10-01,0.01893050166744337,-0.054994517502615775,0.09285552083750251
Warfarin,2025-11-01,0.01851852121766224,-0.05586436706671583,0.09290140950204032
Warfarin,2025-12-01,0.018115506610096147,-0.05670291498951498,0.09293392820970726
Warfarin,2026-01-01,0.01772126272304292,-0.05751158079452583,0.09295410624061166
Warfarin,2026-02-01,0.017335598681192155,-0.058291698713732784,0.09296289607611709
Warfarin,2026-03-01,0.01695832776321192,-0.059044524620273126,0.09296118014669696
Warfarin,2026-04-01,0.016589267311346596,-0.05977124222330668,0.09294977684599987
Warfarin,2026-05-01,0.01622823864298215,-0.06047296862191966,0.09292944590788395
Warfarin,2026-06-01,0.015875066964135973,-0.06115075929999646,0.0929008932282684
Warfarin,2026-07-01,0.015529581284829428,-0.0618056126316866,0.09286477520134545
Warfarin,2026-08-01,0.015191614336302135,-0.06243847395689045,0.09282170262949471
Warfarin,2026-09-01,0.014861002490027883,-0.06305023927768448,0.09277224425774024
Warfarin,2026-10-01,0.014537585678493005,-0.06364175861949002,0.09271692997647603
Warfarin,2026-11-01,0.014221207317698822,-0.0642138390948066,0.09265625373020425
Warfarin,2026-12-01,0.013911714231350649,-0.06476724770228091,0.09259067616498222
Warfarin,2027-01-01,0.013608956576696668,-0.06530271388960221,0.09252062704299555
Warfarin,2027-02-01,0.01331278777198075,-0.0658209319050747,0.0924465074490362
Warfarin,2027-03-01,0.013023064425474101,-0.06632256295960896,0.09236869181055717
Warfarin,2027-04-01,0.012739646266051384,-0.0668082372182117,0.09228752975031447
Warfarin,2027-05-01,0.012462396075277693,-0.06727855563776436,0.09220334778831973
Warfarin,2027-06-01,0.012191179620973503,-0.06773409166590781,0.09211645090785482
Warfarin,2027-07-01,0.011925865592225445,-0.06817539281414303,0.09202712399859392
Warfarin,2027-08-01,0.011666325535811402,-0.06860298211677718,0.09193563318839998
Warfarin,2027-09-01,0.0114124337940092,-0.06901735948605622,0.09184222707407463
Warfarin,2027-10-01,0.011164067443758733,-0.06941900297270187,0.09174713786021935
Warfarin,2027-11-01,0.010921106237148101,-0.06980836994008721,0.09165058241438342
Warfarin,2027-12-01,0.010683432543194937,-0.07018589815942468,0.09155276324581456
Warfarin,2028-01-01,0.010450931290894725,-0.07055200683258181,0.09145386941437125
Warfarin,2028-02-01,0.010223489913508554,-0.0709070975484729,0.09135407737548999
Warfarin,2028-03-01,0.010000998294063323,-0.07125155517838623,0.09125355176651288
Warfarin,2028-04-01,0.00978334871203801,-0.07158574871508384,0.09115244613915986
Warfarin,2028-05-01,0.0095704357912102,-0.07191003206004894,0.09105090364246933
Warfarin,2028-06-01,0.00936215644863762,-0.07222474476284473,0.09094905766011997
Warfarin,2028-07-01,0.00915840984474997,-0.07253021271618212,0.09084703240568207
Warfarin,2028-08-01,0.008959097334526907,-0.07282674880996734,0.09074494347902115
Warfarin,2028-09-01,0.008764122419738512,-0.07311465354730776,0.09064289838678477
Warfarin,2028-10-01,0.008573390702225164,-0.07339421562519356,0.0905409970296439
Warfarin,2028-11-01,0.008386809838194152,-0.07366571248233691,0.09043933215872521
Warfarin,2028-12-01,0.00820428949351093,-0.07392941081644039,0.09033798980346225
Warfarin,2029-01-01,0.008025741299963361,-0.07418556707297552,0.09023704967290225
Warfarin,2029-02-01,0.007851078812477763,-0.07443442790738157,0.0901365855323371
Warfarin,2029-03-01,0.007680217467266063,-0.07467623062243947,0.0900366655569716
Warfarin,2029-04-01,0.007513074540883779,-0.074911203582436,0.08993735266420355
Warfarin,2029-05-01,0.007349569110179021,-0.07513956660560621,0.08983870482596425
Warfarin,2029-06-01,0.007189622013113104,-0.07536153133622717,0.08974077536245337
Warfarin,2029-07-01,0.007033155810433823,-0.07557730159763111,0.08964361321849874
Warfarin,2029-08-01,0.006880094748182818,-0.07578707372731108,0.08954726322367673
Warfarin,2029-09-01,0.006730364721018885,-0.07599103689520523,0.089451766337243
Warfarin,2029-10-01,0.006583893236339478,-0.07618937340616656,0.08935715987884553
Warfarin,2029-11-01,0.006440609379183017,-0.07638225898755308,0.08926347774591911
Warfarin,2029-12-01,0.006300443777895032,-0.0765698630628059,0.08917075061859596
Warfarin,2030-01-01,0.006163328570541498,-0.07675234901182366,0.08907900615290666
Warfarin,2030-02-01,0.006029197372053111,-0.0769298744188846,0.08898826916299082
Warfarin,2030-03-01,0.005897985242084601,-0.07710259130881725,0.08889856179298644
Warfarin,2030-04-01,0.005769628653573513,-0.07727064637207343,0.08880990367922045
Warfarin,2030-05-01,0.005644065461983232,-0.07743418117931414,0.0887223121032806
Warfarin,2030-06-01,0.005521234875215373,-0.07759333238607859,0.08863580213650933
Warfarin,2030-07-01,0.0054010774241769555,-0.07774823192807036,0.08855038677642428
Warfarin,2030-08-01,0.005283534933988123,-0.07789900720756034,0.0884660770755366
Warfarin,2030-09-01,0.005168550495816457,-0.07804578127137465,0.08838288226300756
Warfarin,2030-10-01,0.005056068439324262,-0.07818867298090683,0.08830080985955537
Warfarin,2030-11-01,0.004946034305715466,-0.07832779717456664,0.08821986578599758
Warfarin,2030-12-01,0.004838394821369103,-0.07846326482305223,0.08814005446579044
